Month,Ticker,Volatility_PCT,Daily_Return,MA_30
April 2025,BIL,0.005460833460870532,-0.0004914418349451685,91.58346031746032
April 2025,BND,0.019394412732617335,0.004248329431735677,73.07507142857143
April 2025,EEM,0.12859826557974588,0.03498051661714465,43.410333333333334
April 2025,EFA,0.2706019497642129,0.20451757414804478,81.76847619047619
April 2025,FNILX,0.0,0.019534034227476318,19.835047619047618
April 2025,IWF,0.6061541936904883,0.13588956670817684,363.06712698412696
April 2025,IYR,-0.031154626706207715,-0.07956698887019603,93.85792063492063
April 2025,QQQ,0.5791353076316315,0.12967760570540485,471.66738095238094
April 2025,SCHE,0.19627193590867226,0.037777342608817745,27.37074603174603
April 2025,SDY,0.02061469137291365,-0.14533686467632329,133.16296825396824
April 2025,SWPPX,0.0,0.01262558177285843,85.74626984126984
April 2025,VHT,-0.004503644565221745,-0.14127070608651962,260.7494603174603
April 2025,VNQ,0.10891452338841644,-0.09322629183670797,89.14593650793651
April 2025,VOO,0.37659238891087243,0.004821913615353102,510.7646825396826
April 2025,VTWO,0.5097617799133229,-0.06823652832394796,80.3982380952381
April 2025,VUG,0.6219018412433149,0.15779423747045498,373.10692063492064
April 2025,VXUS,0.24475234615293937,0.161378472192799,62.102873015873016
April 2025,XME,0.6053374002961444,0.09377314110101037,55.84407936507937
August 2024,BIL,0.004719713822430971,0.00103275797126737,91.61795454545455
August 2024,BND,-0.0023180720395375443,0.05230131238507039,73.25936363636363
August 2024,EEM,0.12184315754605461,0.051227270416856235,42.719530303030304
August 2024,EFA,0.14210092752516337,0.1524884318495623,79.22510606060607
August 2024,FNILX,0.0,0.1172183519176155,19.50018181818182
August 2024,IWF,0.12974519537286766,0.10285861563636928,359.6610909090909
August 2024,IYR,0.20404968735416124,0.24453221253454283,93.16018181818181
August 2024,QQQ,0.04254255642140256,0.062204116593066565,471.09440909090904
August 2024,SCHE,0.10175407783814441,0.06154619112160258,26.726545454545455
August 2024,SDY,0.07211375936715156,0.1699289300927417,132.30039393939393
August 2024,SWPPX,0.0,0.1163049380996847,84.65021212121212
August 2024,VHT,0.06994319002209898,0.22091931823753755,273.26484848484847
August 2024,VNQ,0.1806060123610229,0.2365999662874046,89.06533333333333
August 2024,VOO,0.06389205447690029,0.11466460548203439,502.32403030303027
August 2024,VTWO,-0.051734638229879885,-0.06526482234213754,86.13760606060606
August 2024,VUG,0.13600470273412377,0.11206475372136673,368.96101515151514
August 2024,VXUS,0.10792671396248556,0.11465253807925381,61.03671212121212
August 2024,XME,-0.30026640540453875,-0.24795002709539693,60.55498484848485
December 2024,BIL,0.0005188348059426342,-0.018125477484317216,91.60747619047619
December 2024,BND,-0.06881070429119741,-0.1101580605008661,72.91620634920635
December 2024,EEM,-0.05273010498819451,-0.15665187591327442,43.71022222222222
December 2024,EFA,-0.1675130773160754,-0.20404037755923735,78.44750793650795
December 2024,FNILX,0.0,-0.16198541646702694,21.378190476190476
December 2024,IWF,0.007433988370529908,0.04497834068740238,398.5757619047619
December 2024,IYR,-0.33567413161107146,-0.44358211544635245,98.94149206349205
December 2024,QQQ,-0.012138802881181906,0.021487741915406287,511.1075238095238
December 2024,SCHE,-0.056955990468509556,-0.1781470690714189,27.907126984126982
December 2024,SDY,-0.3053566567840729,-0.4080178246951283,140.21571428571428
December 2024,SWPPX,0.0,-0.16676592187210293,92.39661904761904
December 2024,VHT,-0.2671832431991775,-0.3326602412654938,267.1759206349206
December 2024,VNQ,-0.29718481605124214,-0.45486210678357597,94.94500000000001
December 2024,VOO,-0.10234783370867798,-0.12388968593275534,547.393507936508
December 2024,VTWO,-0.4755442435405672,-0.42738957297578506,94.55657142857143
December 2024,VUG,-0.030031346922807692,0.021887525789124736,408.74090476190474
December 2024,VXUS,-0.1743001885199693,-0.21645757570291396,61.43409523809524
December 2024,XME,-0.8118442533547883,-0.9019494148027353,65.90650793650794
February 2025,BIL,-0.0002893782788601767,-0.0016913457238117231,91.56964912280701
February 2025,BND,0.08311405854675838,0.09574683323670134,72.09596491228069
February 2025,EEM,0.022712861718615834,0.06457561486730566,42.67042105263158
February 2025,EFA,0.0402674937828404,0.15618651625051044,78.35950877192982
February 2025,FNILX,0.0,-0.07781120181086816,21.413842105263157
February 2025,IWF,-0.08196133506778464,-0.18598498761321972,408.2918421052632
February 2025,IYR,0.2695394690910462,0.19780029537458854,94.26338596491227
February 2025,QQQ,-0.08657990130077002,-0.13741820823391518,522.0985438596491
February 2025,SCHE,0.02870045973196378,0.04509673942515505,26.93419298245614
February 2025,SDY,0.1867027043368308,0.1466413414691623,133.44678947368422
February 2025,SWPPX,0.0,-0.06575616157351408,92.27829824561404
February 2025,VHT,0.21286260472338492,0.023321715802129973,264.84392982456137
February 2025,VNQ,0.26666617044693725,0.19344601478228654,90.07345614035087
February 2025,VOO,-0.006248924725471093,-0.06369828426233856,550.6882807017544
February 2025,VTWO,-0.17089999320436355,-0.27667318934538715,90.9381052631579
February 2025,VUG,-0.07402673583987951,-0.15491572064507977,417.8111578947369
February 2025,VXUS,0.058520556541058526,0.09928020068628146,60.52721052631579
February 2025,XME,-0.40210239660479546,-0.09189936689241116,59.60178947368421
January 2025,BIL,-0.0016367235206066453,0.017471736372677293,91.52535
January 2025,BND,-0.07583208072286796,0.030217052238994957,72.31168333333332
January 2025,EEM,-0.07231855363444994,0.11105272411406186,42.650666666666666
January 2025,EFA,0.014161695998446045,0.23770998648997957,77.1069
January 2025,FNILX,0.0,0.15000003732874523,21.330466666666666
January 2025,IWF,-0.05672664051525569,0.10409094825061804,407.61413333333337
January 2025,IYR,-0.09790710169144547,0.10158696848555138,94.85813333333333
January 2025,QQQ,-0.09383743085225146,0.11494630516503457,520.1176833333333
January 2025,SCHE,-0.042903548553756214,0.06592875365614537,27.10108333333333
January 2025,SDY,-0.02675821993630465,0.09554359408476654,134.97135
January 2025,SWPPX,0.0,0.1409323357174802,92.00186666666667
January 2025,VHT,0.26735465002721887,0.3298075808570933,259.99673333333334
January 2025,VNQ,-0.07103455752272983,0.08981794233560048,90.97863333333333
January 2025,VOO,-0.02600186228700494,0.13668457911554688,548.3762166666667
January 2025,VTWO,-0.05106404589181819,0.130629577693801,92.12841666666667
January 2025,VUG,-0.08511442831152218,0.10400079674359852,417.26914999999997
January 2025,VXUS,-0.008739225388536321,0.16916731744746505,60.20525
January 2025,XME,-0.13646194569687636,0.2285073440894192,60.42843333333333
July 2024,BIL,-0.0004961769161764458,0.0010284400679642799,91.60341666666666
July 2024,BND,0.001904493107665236,0.09240873314908123,72.38979166666667
July 2024,EEM,-0.12598721334521848,0.04264289942489699,42.93075
July 2024,EFA,-0.08252323471726491,0.11979007021888567,79.510125
July 2024,FNILX,0.0,0.05523736263788528,19.525791666666667
July 2024,IWF,-0.2571549156810326,-0.06896368712600576,366.03770833333334
July 2024,IYR,0.12231862301644013,0.3385687296047016,88.46216666666666
July 2024,QQQ,-0.2727302743699701,-0.06607013312056345,481.34179166666667
July 2024,SCHE,-0.0776869776333515,0.05668398217806847,26.778
July 2024,SDY,0.15613110359637153,0.2682209676708786,128.79702083333333
July 2024,SWPPX,0.0,0.05870595394097097,84.72833333333334
July 2024,VHT,0.02672041558817306,0.14933176761767653,267.64077083333336
July 2024,VNQ,0.12012879102214045,0.3520663200898308,84.88039583333332
July 2024,VOO,-0.07993212409348528,0.05630889247822099,503.5860416666667
July 2024,VTWO,0.1372448696659881,0.4640612845300722,83.25535416666666
July 2024,VUG,-0.24459428672855746,-0.07237288310950607,375.4085416666667
July 2024,VXUS,-0.047127129551987175,0.12090386834165513,61.16235416666667
July 2024,XME,0.036775096254107464,0.3166050308833157,60.74839583333333
June 2024,BIL,-0.0008070484084232854,-0.002242787584019307,
June 2024,BND,0.021208714302219524,0.030645735497126264,
June 2024,EEM,-0.04363861209121505,0.1027388007722332,
June 2024,EFA,0.10532385554183919,-0.18367592252944184,
June 2024,FNILX,0.0,0.19144050279699296,
June 2024,IWF,0.18837786280740512,0.3338991674034234,
June 2024,IYR,0.1088374497169229,0.06649152665890956,
June 2024,QQQ,0.17170730705091228,0.3249800699844537,
June 2024,SCHE,-0.0008613252704672456,0.10265134162419891,
June 2024,SDY,-0.023315851446488144,-0.11887790593315509,
June 2024,SWPPX,0.0,0.18656575816799206,
June 2024,VHT,0.07401938294509519,0.0713560658415932,
June 2024,VNQ,0.1624357555322233,0.03451171993291,
June 2024,VOO,0.12405078173131329,0.16685937675457072,
June 2024,VTWO,0.002255999585729815,-0.07215722227128225,
June 2024,VUG,0.18146873125027088,0.3420809075118518,
June 2024,VXUS,0.027046169860644793,-0.08152355283708343,
June 2024,XME,-0.3290155929936464,-0.42061768083650614,
March 2025,BIL,0.0020797753812948996,0.0005415830457967621,91.58285714285714
March 2025,BND,-0.027281644270859058,-0.013229991709179115,72.82069047619048
March 2025,EEM,0.07743261126944827,0.06080147011178311,43.928825396825395
March 2025,EFA,0.15568542259336823,0.014717913765294188,81.83663492063492
March 2025,FNILX,0.0,-0.2780260277067639,21.089380952380953
March 2025,IWF,-0.1474962800511056,-0.40622440063016607,395.1066984126984
March 2025,IYR,-0.15030720782681078,-0.1234482840056191,96.23898412698412
March 2025,QQQ,-0.18447902566263835,-0.36819586208199545,510.1945555555555
March 2025,SCHE,0.1097709286956525,0.07581511473014044,27.64288888888889
March 2025,SDY,0.02239848111422959,-0.08630370203298335,135.58312698412698
March 2025,SWPPX,0.0,-0.2677482326416546,90.95580952380952
March 2025,VHT,-0.0006881221052776781,-0.12341335946551528,269.04673015873016
March 2025,VNQ,-0.11578221203799052,-0.16575444098737305,91.81863492063492
March 2025,VOO,-0.09304783183456206,-0.28289041858831127,542.7173492063492
March 2025,VTWO,-0.1238312267905601,-0.33962115627579126,87.44926984126985
March 2025,VUG,-0.1708703012024109,-0.4117113069358987,405.4881587301587
March 2025,VXUS,0.10426974808264022,0.0092932362510998,62.543349206349205
March 2025,XME,-0.1534281690262547,-0.1571864257435665,58.840222222222216
May 2024,BIL,0.005447810045060224,0.021791240611398106,
May 2024,BND,-0.13604461397865159,0.14531144880760202,
May 2024,EEM,-0.050288566648148764,-0.9149585902059573,
May 2024,EFA,-0.05553151512998833,0.07265542124113011,
May 2024,FNILX,0.0,-0.22813756026221674,
May 2024,IWF,-0.1220684474265005,-0.5059107838402429,
May 2024,IYR,0.13170190187874067,0.8289210924257792,
May 2024,QQQ,-0.1960908601983508,-0.6540662453649704,
May 2024,SCHE,-0.03568802056906917,-0.7549484720361913,
May 2024,SDY,0.16743380262368765,0.4943917637692678,
May 2024,SWPPX,0.0,-0.17318827038708498,
May 2024,VHT,0.13271078655451407,0.2323913643043222,
May 2024,VNQ,0.2808132021317623,0.7887658446152542,
May 2024,VOO,0.09998064343652689,-0.16867359135943616,
May 2024,VTWO,-0.07026018003391069,0.07829522325748517,
May 2024,VUG,-0.12165526799825047,-0.6280413299312948,
May 2024,VXUS,-0.09701097898002081,-0.1841079162105297,
May 2024,XME,0.17976504860269804,0.09016208510485013,
May 2025,BIL,0.002569417345359293,-0.0018923380843520873,91.5757450980392
May 2025,BND,-0.029911598777078184,-0.10518119144317106,72.791
May 2025,EEM,0.007735148223236203,0.3277404578146606,43.246274509803925
May 2025,EFA,0.04097812920793415,0.22623824409799298,82.47431372549019
May 2025,FNILX,0.0,0.2635716272408923,19.601529411764705
May 2025,IWF,0.21857008450179932,0.3788328692989141,360.59643137254903
May 2025,IYR,-0.16067567696057838,-0.0885540746380397,92.25486274509804
May 2025,QQQ,0.27787955048686563,0.4119448114348149,468.42898039215686
May 2025,SCHE,0.03578416970771725,0.328074278588119,27.308117647058822
May 2025,SDY,0.04927405277474568,0.09356141605734823,130.60294117647058
May 2025,SWPPX,0.0,0.254538024760582,84.72588235294117
May 2025,VHT,-0.179469342949968,-0.3835996623177711,249.59131372549018
May 2025,VNQ,-0.09993217113118963,-0.0777728099406526,87.1525294117647
May 2025,VOO,0.17352140908500158,0.26160529764998575,503.7123725490196
May 2025,VTWO,0.196324720753109,0.2384005547082983,78.22407843137255
May 2025,VUG,0.2308445506970373,0.4013089638112546,371.7123137254902
May 2025,VXUS,0.042488328313825346,0.2626543210671109,62.47045098039216
May 2025,XME,0.351412090997587,0.361914946013758,55.62405882352942
November 2024,BIL,0.0035469817310917868,-0.0010564928919143401,91.63226666666667
November 2024,BND,0.031283032066987834,0.038387181223567546,73.36449999999999
November 2024,EEM,-0.08239232837400243,-0.1303731485387183,45.12795
November 2024,EFA,0.021866112587583014,-0.0121636625530952,80.29891666666666
November 2024,FNILX,0.0,0.30711065519187564,20.849316666666667
November 2024,IWF,0.13912668713268017,0.32138206045879636,383.6118333333333
November 2024,IYR,0.11231411159004985,0.20526545152594666,99.65125
November 2024,QQQ,0.120715176335523,0.26589850237034196,495.6542333333333
November 2024,SCHE,-0.04498504727148478,-0.10561020020567413,28.722433333333335
November 2024,SDY,0.05663933037572736,0.20797950924457628,140.82425
November 2024,SWPPX,0.0,0.288398390875082,90.40023333333333
November 2024,VHT,-0.046300575086570886,0.05140451603864893,274.93835
November 2024,VNQ,0.1216255335672675,0.2136165646797461,95.43026666666665
November 2024,VOO,0.08602102596973885,0.28916018329444626,534.7961499999999
November 2024,VTWO,0.10317718686394177,0.5428416410797299,90.89321666666666
November 2024,VUG,0.14818057191208175,0.33581964391211083,392.89226666666667
November 2024,VXUS,0.049332760256493066,-0.007863988115985321,62.72221666666667
November 2024,XME,0.13522204892068304,0.41194394049241845,65.38730000000001
October 2024,BIL,-0.0011859204228632713,-0.0004394853537421253,91.63491304347826
October 2024,BND,-0.05448548906017373,-0.12050114231849024,74.72078260869566
October 2024,EEM,0.06744701757941086,-0.13071518730874396,44.740478260869565
October 2024,EFA,-0.057903103486040094,-0.2332396370473357,82.08605797101448
October 2024,FNILX,0.0,-0.02949532768097285,20.316000000000003
October 2024,IWF,-0.08216647697307343,-0.01167251923443734,370.92020289855066
October 2024,IYR,-0.06345979591797649,-0.15065300748495383,100.93978260869567
October 2024,QQQ,-0.11395092159891733,-0.03302554388275,481.1179855072464
October 2024,SCHE,0.09289843793838745,-0.1275156640751227,28.344637681159423
October 2024,SDY,-0.0625014858891882,-0.11828700394469145,140.61178260869565
October 2024,SWPPX,0.0,-0.03734765052074369,88.163115942029
October 2024,VHT,-0.05455644270056114,-0.1952756299728802,282.05553623188405
October 2024,VNQ,-0.03956408539170255,-0.14458028695113093,96.57549275362318
October 2024,VOO,-0.08199032197043957,-0.03901721802309391,522.3531449275362
October 2024,VTWO,-0.047606827647440106,-0.05892160296669174,88.30134782608695
October 2024,VUG,-0.1015934963242037,-0.006698078999590113,379.79971014492753
October 2024,VXUS,-0.02530857013593035,-0.19638911802184128,63.4748115942029
October 2024,XME,0.09835488351385552,-0.0017829886953675364,61.42463768115942
September 2024,BIL,0.003819833253519701,-0.0005028553104430289,91.62995
September 2024,BND,0.05415304700283093,0.050413926545273546,74.56006666666667
September 2024,EEM,-0.11330395749350006,0.28993673308283174,42.82991666666667
September 2024,EFA,-0.11800543903600116,0.044158511366043096,80.6371
September 2024,FNILX,0.0,0.10951054961559736,19.6863
September 2024,IWF,-0.07576573358112797,0.14107330256378114,358.848
September 2024,IYR,0.035028563573478735,0.11868721302500218,98.2239
September 2024,QQQ,-0.07606356772738498,0.13061879090533857,467.2422333333333
September 2024,SCHE,-0.03580763799059655,0.36053773734666894,26.933916666666665
September 2024,SDY,-0.03410196578349728,0.07772483615541115,137.1834333333333
September 2024,SWPPX,0.0,0.10902996247107777,85.47768333333333
September 2024,VHT,-0.1886648766569437,-0.101744645573148,281.68218333333334
September 2024,VNQ,0.007071420196480887,0.12117946760307419,93.86411666666666
September 2024,VOO,-0.06838554383311438,0.09570841453951318,507.16459999999995
September 2024,VTWO,-0.2670520368575623,0.03024716588838905,86.43466666666667
September 2024,VUG,-0.1101969074539102,0.11721357928106524,368.31098333333335
September 2024,VXUS,-0.0842740594489366,0.11287024529930523,61.928050000000006
September 2024,XME,-0.19083083610303425,0.3392305309217175,58.264266666666664
